128.078125,-345.3613445378151,-367.9916666666667,-89.5421052631579,-171.59459459459458
140.1796875,-342.79831932773106,-346.64166666666665,-91.61578947368422,-185.48648648648648
135.1875,-333.6302521008403,-336.325,-84.07368421052631,-201.13513513513513
101.8515625,-323.0840336134454,-344.9583333333333,-58.94736842105263,-192.47297297297297
75.8203125,-317.97478991596637,-365.325,-34.61052631578947,-170.93243243243242
97.25,-311.29411764705884,-396.3666666666667,-37.05789473684211,-151.1081081081081
147.015625,-293.00840336134456,-421.03333333333336,-58.84736842105263,-126.6891891891892
173.390625,-273.92436974789916,-426.2916666666667,-71.14736842105263,-96.78378378378379
176.0078125,-275.781512605042,-428.46666666666664,-65.35263157894737,-61.7972972972973
188.0,-296.92436974789916,-434.325,-50.89473684210526,-32.17567567567568
210.765625,-319.52100840336135,-446.84166666666664,-31.789473684210527,-21.62162162162162
230.859375,-334.9159663865546,-469.1166666666667,-2.8947368421052633,-19.824324324324323
243.8671875,-346.5546218487395,-481.46666666666664,34.02105263157895,-13.472972972972974
243.375,-351.5798319327731,-480.0833333333333,68.60526315789474,-2.22972972972973
224.6328125,-347.88235294117646,-485.475,94.55263157894737,18.10810810810811
201.1015625,-348.2268907563025,-496.6666666666667,109.65789473684211,47.66216216216216
181.703125,-356.85714285714283,-499.6,118.62105263157895,71.6891891891892
164.5234375,-367.01680672268907,-483.80833333333334,129.5157894736842,83.93243243243244
152.734375,-370.78991596638656,-447.425,143.5,80.13513513513513
149.109375,-363.781512605042,-406.2083333333333,158.86315789473684,64.35135135135135
152.953125,-356.4873949579832,-376.625,173.77894736842106,58.13513513513514
158.890625,-344.69747899159665,-367.7083333333333,186.5,72.16216216216216
169.8203125,-311.78991596638656,-370.3666666666667,193.17368421052632,103.06756756756756
194.4921875,-272.3613445378151,-361.51666666666665,196.49473684210525,136.16216216216216
217.9765625,-250.890756302521,-334.375,202.6263157894737,151.32432432432432
216.640625,-248.87394957983193,-297.46666666666664,214.08947368421053,152.24324324324326
205.328125,-258.8067226890756,-263.0833333333333,231.83684210526314,155.35135135135135
208.65625,-278.2436974789916,-246.14166666666668,248.11052631578949,162.3108108108108
211.125,-309.2352941176471,-249.43333333333334,262.62631578947367,178.2027027027027
201.2890625,-343.8151260504202,-266.39166666666665,279.87894736842105,194.25675675675674
199.765625,-358.70588235294116,-292.76666666666665,294.41052631578947,202.3108108108108
211.484375,-354.07563025210084,-315.73333333333335,305.86315789473684,213.05405405405406
220.9765625,-356.6890756302521,-320.0833333333333,315.92105263157896,224.51351351351352
224.40625,-363.34453781512605,-312.55833333333334,322.3315789473684,229.02702702702703
223.8203125,-357.61344537815125,-308.48333333333335,323.65263157894736,213.85135135135135
215.7734375,-350.2773109243698,-307.2416666666667,324.5578947368421,177.47297297297297
200.625,-348.52100840336135,-302.05,329.9315789473684,145.14864864864865
182.5859375,-341.66386554621846,-281.2416666666667,335.3315789473684,131.09459459459458
169.375,-318.6302521008403,-247.325,338.61578947368423,120.35135135135135
164.4453125,-274.7226890756302,-225.025,336.85263157894735,113.56756756756756
157.40625,-218.41176470588235,-222.49166666666667,329.4894736842105,128.45945945945945
144.734375,-174.07563025210084,-222.66666666666666,330.03684210526313,156.59459459459458
137.7421875,-156.21848739495798,-211.19166666666666,341.5736842105263,191.35135135135135
132.609375,-155.9579831932773,-200.00833333333333,350.44736842105266,231.24324324324326
116.984375,-161.48739495798318,-203.61666666666667,353.93684210526317,265.52702702702703
89.5078125,-169.8235294117647,-211.36666666666667,361.7684210526316,295.6081081081081
56.6328125,-170.65546218487395,-209.03333333333333,374.7368421052632,330.1621621621622
39.3515625,-157.9075630252101,-196.9,386.03684210526313,368.2162162162162
43.890625,-146.7058823529412,-183.36666666666667,390.30526315789473,395.64864864864865
63.3359375,-142.98319327731093,-161.1,391.9526315789474,393.18918918918916
95.7578125,-136.46218487394958,-121.78333333333333,399.2736842105263,362.0135135135135
121.6796875,-123.89075630252101,-83.83333333333333,405.9947368421053,330.0
129.140625,-110.72268907563026,-52.791666666666664,410.4842105263158,320.7567567567568
125.8359375,-101.69747899159664,-17.358333333333334,424.79473684210524,327.3243243243243
114.953125,-101.4873949579832,11.316666666666666,442.42105263157896,326.8783783783784
113.8984375,-108.5126050420168,16.883333333333333,446.4947368421053,306.36486486486484
137.328125,-109.6470588235294,2.6,441.0421052631579,272.97297297297297
157.28125,-96.6218487394958,-17.175,442.3157894736842,258.05405405405406
153.4375,-69.52941176470588,-27.908333333333335,449.9842105263158,273.9864864864865
141.15625,-35.57983193277311,-21.333333333333332,448.5473684210526,297.06756756756755
125.7109375,-8.3109243697479,-6.45,433.8578947368421,309.86486486486484
118.59375,2.7983193277310923,4.558333333333334,416.4842105263158,319.7432432432432
144.8984375,-3.899159663865546,19.908333333333335,406.8157894736842,341.72972972972974
179.484375,-15.61344537815126,40.075,402.93684210526317,380.1621621621622
188.546875,-18.235294117647058,61.833333333333336,393.8263157894737,419.2972972972973
190.9921875,-18.19327731092437,85.21666666666667,375.5578947368421,451.02702702702703
198.4609375,-21.84873949579832,98.83333333333333,355.34736842105264,482.22972972972974
197.4609375,-18.04201680672269,106.04166666666667,347.67894736842106,501.7837837837838
190.9765625,-7.53781512605042,113.65,354.5684210526316,499.4189189189189
181.203125,-1.0672268907563025,130.20833333333334,366.4315789473684,485.4864864864865
156.0859375,-1.7563025210084033,159.85,384.86315789473684,467.7432432432432
124.59375,-9.025210084033613,180.80833333333334,398.5210526315789,445.77027027027026
115.125,-11.126050420168067,175.125,388.7368421052632,425.9864864864865
137.9453125,5.142857142857143,150.25833333333333,368.36842105263156,424.3783783783784
174.8359375,29.04201680672269,127.39166666666667,356.0684210526316,444.7162162162162
192.28125,46.52100840336134,115.30833333333334,348.7684210526316,464.43243243243245
179.046875,55.26890756302521,112.06666666666666,346.38421052631577,467.36486486486484
162.921875,46.08403361344538,106.91666666666667,353.6578947368421,464.85135135135135
148.3671875,14.61344537815126,87.59166666666667,371.82105263157894,471.85135135135135
113.9453125,-20.613445378151262,60.06666666666667,397.4526315789474,491.77027027027026
75.5,-31.537815126050422,45.175,410.9421052631579,517.472972972973
58.453125,-21.613445378151262,49.8,404.0157894736842,544.9324324324324
56.7734375,-16.798319327731093,48.275,395.69473684210527,569.9054054054054
61.875,-24.26050420168067,25.525,399.0421052631579,583.1756756756756
84.7890625,-44.08403361344538,-0.9166666666666666,409.9947368421053,588.027027027027
113.328125,-64.89915966386555,-7.508333333333334,425.67894736842106,592.7027027027027
110.734375,-65.3781512605042,8.65,448.8157894736842,603.081081081081
78.3515625,-46.2436974789916,22.208333333333332,467.5052631578947,625.2432432432432
52.1171875,-22.327731092436974,20.641666666666666,466.0052631578947,649.9864864864865
48.2421875,-3.6638655462184873,19.016666666666666,462.7631578947368,659.2297297297297
42.90625,6.008403361344538,20.966666666666665,485.79473684210524,656.1081081081081
11.5546875,16.218487394957982,18.633333333333333,519.4578947368421,651.5405405405405
-26.953125,34.52100840336134,17.25,532.5578947368421,637.3108108108108
-47.484375,50.403361344537814,22.1,523.5368421052632,613.472972972973
-54.6953125,51.78991596638655,22.066666666666666,508.43684210526317,597.1891891891892
-52.640625,41.47899159663866,5.408333333333333,495.6842105263158,606.7027027027027
-47.6484375,27.95798319327731,-14.533333333333333,483.40526315789475,642.2297297297297
-47.6953125,20.436974789915965,-14.583333333333334,481.3578947368421,677.527027027027
-46.453125,26.142857142857142,-0.325,494.4421052631579,691.9594594594595
-45.953125,34.84033613445378,13.166666666666666,497.9263157894737,685.4594594594595
-67.359375,33.403361344537814,22.958333333333332,481.7842105263158,667.7972972972973
-118.0703125,24.529411764705884,31.875,467.7263157894737,646.3378378378378
-174.4296875,23.823529411764707,50.36666666666667,464.9,624.0945945945946
-209.046875,35.79831932773109,70.35,456.18947368421055,616.8918918918919
-215.7578125,48.3109243697479,71.025,429.9894736842105,628.972972972973
-186.40625,52.90756302521008,56.75833333333333,396.61052631578946,642.7162162162163
-118.125,59.285714285714285,41.53333333333333,375.3315789473684,645.1621621621622
-58.9765625,81.27731092436974,32.80833333333333,362.0157894736842,631.7297297297297
-54.046875,105.61344537815125,32.208333333333336,336.44736842105266,622.9054054054054
-79.359375,116.99159663865547,35.775,302.66315789473686,636.7567567567568
-94.109375,115.74789915966386,45.45,275.7842105263158,649.7972972972973
-98.9296875,107.6218487394958,52.608333333333334,256.4,641.2837837837837
-104.6484375,103.91596638655462,34.15833333333333,243.97368421052633,625.5945945945946
-100.8671875,112.46218487394958,-8.641666666666667,241.71052631578948,616.7297297297297
-80.0703125,128.60504201680672,-47.975,241.03684210526316,604.1486486486486
-63.953125,136.73949579831933,-68.575,234.3684210526316,569.1891891891892
-72.875,132.6218487394958,-85.7,217.71052631578948,508.8243243243243
-87.8046875,140.32773109243698,-108.21666666666667,183.07368421052632,445.5
-87.640625,176.72268907563026,-117.34166666666667,144.82105263157894,409.06756756756755
-78.7734375,214.85714285714286,-108.95833333333333,126.58947368421053,404.6621621621622
-76.28125,222.53781512605042,-100.28333333333333,130.56842105263158,409.3378378378378
-79.265625,211.3361344537815,-103.33333333333333,142.24736842105264,396.47297297297297
-68.7734375,214.3781512605042,-114.575,148.48947368421054,366.94594594594594
-47.2265625,234.12605042016807,-120.78333333333333,147.84736842105264,335.5
-42.6875,250.73949579831933,-111.95833333333333,147.42105263157896,307.9864864864865
-57.8828125,258.43697478991595,-103.10833333333333,157.50526315789475,287.14864864864865
-69.25,259.4621848739496,-110.50833333333334,173.20526315789473,279.6216216216216
-65.9296875,241.54621848739495,-117.375,179.94210526315788,292.2432432432432
-59.25,200.9747899159664,-111.64166666666667,174.93684210526317,318.1216216216216
-67.375,162.87394957983193,-106.49166666666666,162.2578947368421,345.2837837837838
-90.4375,137.3613445378151,-104.44166666666666,152.18421052631578,362.31081081081084
-103.40625,113.89075630252101,-97.34166666666667,150.96315789473684,356.8783783783784
-89.359375,88.61344537815125,-90.56666666666666,150.67368421052632,331.5135135135135
-64.4140625,61.319327731092436,-89.8,144.82105263157894,297.94594594594594
-54.546875,37.554621848739494,-89.7,138.38947368421051,268.9594594594595
-65.8125,30.781512605042018,-84.66666666666667,141.53157894736842,254.71621621621622
-83.8671875,41.36974789915966,-76.66666666666667,152.34736842105264,243.7972972972973
-99.140625,49.57142857142857,-69.23333333333333,162.27894736842106,228.04054054054055
-111.5390625,47.10084033613445,-69.0,164.53157894736842,212.33783783783784
-114.34375,42.18487394957983,-86.56666666666666,156.1421052631579,197.35135135135135
-98.7578125,34.66386554621849,-114.00833333333334,139.96842105263158,191.01351351351352
-79.0,16.823529411764707,-129.50833333333333,120.46315789473684,192.7027027027027
-79.65625,-12.302521008403362,-122.85833333333333,99.87894736842105,195.35135135135135
-95.65625,-41.84033613445378,-100.50833333333334,83.23157894736842,211.3918918918919
-101.078125,-68.0,-81.125,83.1421052631579,242.3918918918919
-85.65625,-99.54621848739495,-82.15833333333333,96.92631578947369,257.0405405405405
-66.1640625,-123.77310924369748,-100.61666666666666,103.81052631578947,235.40540540540542
-57.9765625,-128.85714285714286,-121.91666666666667,90.97894736842105,197.71621621621622
-43.5390625,-137.78151260504202,-137.49166666666667,67.33157894736843,174.5
-7.59375,-162.58823529411765,-148.825,44.95263157894737,154.28378378378378
27.7265625,-184.11764705882354,-162.90833333333333,24.089473684210525,106.98648648648648
46.34375,-184.71428571428572,-176.18333333333334,8.473684210526315,47.527027027027025
57.484375,-166.52941176470588,-177.475,1.1210526315789473,16.283783783783782
64.921875,-151.42857142857142,-168.7,-6.705263157894737,17.77027027027027
56.8515625,-146.48739495798318,-160.175,-25.54736842105263,12.54054054054054
38.9609375,-140.26050420168067,-159.58333333333334,-53.873684210526314,-20.554054054054053
37.09375,-137.6890756302521,-170.3,-81.86315789473684,-52.527027027027025
53.8515625,-141.2941176470588,-193.475,-106.48947368421052,-69.32432432432432
68.9765625,-144.57142857142858,-221.775,-127.42105263157895,-87.66216216216216
61.5703125,-150.76470588235293,-240.875,-133.76842105263157,-106.27027027027027
32.5859375,-170.21848739495798,-256.65,-121.98421052631579,-116.66216216216216
4.3671875,-207.9075630252101,-278.69166666666666,-108.11052631578947,-122.37837837837837
-23.34375,-236.4453781512605,-304.6666666666667,-106.53684210526316,-127.79729729729729
-62.0859375,-231.46218487394958,-335.325,-118.21052631578948,-141.48648648648648
-91.0703125,-215.39495798319328,-360.06666666666666,-129.50526315789475,-155.01351351351352
-92.296875,-218.890756302521,-370.78333333333336,-132.2421052631579,-160.05405405405406
-82.640625,-244.74789915966386,-382.34166666666664,-130.61052631578949,-174.8108108108108
-85.8125,-266.47058823529414,-398.59166666666664,-123.53684210526316,-198.2027027027027
-108.4609375,-270.00840336134456,-411.9,-111.76842105263158,-220.7972972972973
-137.2890625,-265.06722689075633,-422.7583333333333,-99.18947368421053,-253.27027027027026
-153.125,-253.38655462184875,-425.875,-94.27368421052631,-288.02702702702703
-142.5703125,-236.30252100840337,-417.34166666666664,-113.48421052631579,-307.43243243243245
-109.609375,-216.1596638655462,-399.425,-153.27894736842106,-314.2162162162162
-88.375,-196.76470588235293,-374.075,-186.32631578947368,-312.0810810810811
-98.9921875,-186.84873949579833,-352.71666666666664,-196.4578947368421,-308.3378378378378
-118.1875,-182.49579831932772,-339.98333333333335,-193.3736842105263,-321.0405405405405
-131.015625,-176.35294117647058,-334.05,-186.41052631578947,-338.2432432432432
-137.4375,-179.3361344537815,-336.5,-178.04736842105262,-327.43243243243245
-126.3203125,-202.7310924369748,-340.3833333333333,-178.9157894736842,-300.8378378378378
-96.78125,-232.7983193277311,-334.4,-189.24736842105264,-282.1081081081081
-62.1328125,-242.56302521008402,-326.46666666666664,-200.33157894736843,-261.5135135135135
-36.3125,-233.14285714285714,-333.275,-211.80526315789473,-250.22972972972974
-27.5625,-231.2941176470588,-350.65833333333336,-220.6315789473684,-274.35135135135135
-31.4453125,-240.7310924369748,-362.48333333333335,-221.4157894736842,-313.4054054054054
-41.6640625,-252.3361344537815,-362.3833333333333,-216.41052631578947,-333.72972972972974
-53.8515625,-253.68067226890756,-359.31666666666666,-213.54736842105262,-342.8918918918919
-64.4609375,-234.890756302521,-358.9916666666667,-218.09473684210528,-364.05405405405406
-69.390625,-213.39495798319328,-354.575,-230.74736842105264,-398.0135135135135
-65.2734375,-209.2941176470588,-355.9166666666667,-250.45263157894738,-435.2162162162162
-55.8984375,-217.52100840336135,-382.76666666666665,-265.46315789473687,-474.64864864864865
-40.5,-222.51260504201682,-425.5833333333333,-269.22105263157897,-519.6891891891892
-19.796875,-219.4033613445378,-456.6,-266.2368421052632,-557.472972972973
-7.2421875,-201.65546218487395,-462.4166666666667,-260.39473684210526,-578.7837837837837
-2.015625,-173.7310924369748,-455.625,-262.0578947368421,-599.4054054054054
-2.375,-162.57142857142858,-452.95,-276.63157894736844,-617.8783783783783
-17.765625,-173.6890756302521,-457.73333333333335,-288.41052631578947,-621.7027027027027
-31.7734375,-186.5966386554622,-464.6,-282.87368421052633,-615.6081081081081
-23.8125,-186.48739495798318,-464.65833333333336,-279.2105263157895,-605.8108108108108
7.6875,-174.9747899159664,-458.89166666666665,-302.62105263157895,-597.1486486486486
51.71875,-164.74789915966386,-461.45,-336.85263157894735,-597.5135135135135
74.5078125,-163.18487394957984,-478.7583333333333,-356.7684210526316,-607.972972972973
62.6328125,-162.52941176470588,-499.125,-364.2894736842105,-630.4324324324324
48.96875,-147.80672268907563,-513.5583333333333,-360.4789473684211,-666.527027027027
58.03125,-117.99159663865547,-526.9833333333333,-341.1,-683.9864864864865
75.484375,-93.68067226890756,-544.0916666666667,-315.68947368421055,-657.2972972972973
81.140625,-86.01680672268908,-563.3083333333333,-301.20526315789476,-625.581081081081
77.75,-80.63025210084034,-587.5,-304.5684210526316,-626.6891891891892
67.71875,-71.04201680672269,-617.1583333333333,-315.7894736842105,-641.3378378378378
45.3203125,-70.49579831932773,-634.7416666666667,-326.91052631578947,-642.4594594594595
